"","KIR3DP1","KIR2DS5","KIR2DL3","KIR2DP1","KIR2DS3","KIR2DS2","KIR2DL4","KIR3DL3","KIR3DL1","KIR3DS1","KIR2DL2","KIR3DL2","KIR2DS4","KIR2DL1","KIR2DS1","KIR2DL5"
"1032_S316_L001_R",0.474388975559022,0,1.30330213208528,1.28055122204888,0,0,0.866744669786791,1,1.34607384295372,0.0712428497139886,0.000260010400416017,1.40197607904316,1.2369994799792,1.0844383775351,0.0105954238169527,0.0332813312532501
"1033_S317_L001_R",0.521027030355274,0.000615725632658088,0.000554153069392279,0.675697309278985,1.17535866018102,1.16526075980543,0.942552798473,1,0.71220983929561,0.788806107998276,0.963056462040515,1.43587217535866,0.696262545409765,0.424973831660612,0.305092050982082,0.814974447386245
"1034_S318_L001_R",0.476561493882807,0.000128783000643915,0.00141661300708306,0.648486799742434,0.652736638763683,1.13052157115261,0.860978750804894,1,1.34385061171925,0.0538312942691565,0.89967804249839,1.33663876368319,1.32878300064391,0.418222794591114,0.00135222150676111,0.381712813908564
"1036_S320_L001_R",0.458022719204828,0.00017749378771743,1.25581292154775,1.21876109336173,0.489128505502307,0.000266240681576145,0.878682996095137,1,0.662939297124601,0.70717962371317,0.000798722044728434,1.30506744763933,0.656682641107561,1.06407525736599,0.258430954916578,0.438942137025204
"1037_S321_L001_R",0.469423347398031,0.07971870604782,1.24354430379747,1.22362869198312,0,0.000337552742616034,0.882194092827004,1,1.18126582278481,0.153586497890295,0.000337552742616034,1.30481012658228,1.16680731364276,1.05535864978903,0.0459071729957806,0.0954711673699015
"1038_S322_L001_R",0.48090409970745,0.507033222458221,0.657876808399792,1.28938404199896,0.108403799142388,0.465555243858454,0.812808079188875,1,0.619805233839618,0.692061074820663,8.0150683284575e-05,1.27940528193003,0.628020678876287,0.913757864785797,0.24754538532441,0.427483669298281
"1039_S323_L001_R",0.445029293299158,0.00027462467960454,0.658504210911754,1.25205968509703,0.644772976931527,0.605089710728671,0.81110399121201,1,1.19708897839619,0.048288172830465,0.464893811790553,1.23004393994874,1.17008421823508,0.889646649578909,0.00132735261808861,0.383238740388136
"1040_S324_L001_R",0.492904206791688,0.000295658050346342,1.27306132792701,1.272681196148,0,0.000760263558033452,0.894112181111674,1,1.29494002365264,0.0468406825477277,0.00109815847271499,1.33937320493327,1.24142591653996,1.06952187869573,0,0.0206115897955736
"1041_S325_L001_R",0.516287371709058,0.566175814368585,0,0.628915662650602,0.099776885319054,1.1219098616689,0.927621597501116,1,0.721195894689871,0.786970102632753,0.536278447121821,1.44551539491299,0.692547969656403,0.41731369924141,0.29219098616689,0.523516287371709
"1042_S326_L001_R",0.492317232825742,0,1.25604630331427,1.22338592985599,0.000413422448838972,0,0.823950940536071,1,1.28030042031282,0.0643560945359333,0.000413422448838972,1.33287397505685,1.26672638324261,1.01757045407566,0.000137807482946324,0.0311444911458692
"1043_S327_L001_R",0.507052269764134,0,1.35492473628067,1.30881830034372,0,0.000177788313381534,0.952056418158113,1,1.31024060685078,0.128540950574849,5.92627711271779e-05,1.41288372644305,1.33181225554107,1.14466042432144,0.00148156927817945,0.0357947137608155
"1044_S328_L001_R",0.457415532136234,0.00036184359310688,0.659369487539011,1.30498891853996,0.657107965082093,0.602831426116061,0.866027409652178,1,1.27572481794744,0.0540503867203401,0.49283097381157,1.34176127368945,1.61721470894206,0.930390338776064,0.00144737437242752,0.373241666289746
"1045_S329_L001_R",0.454479029665351,0.000292269472453602,1.25271567051488,1.20074041599688,4.8711578742267e-05,0.000194846314969068,0.852306493253446,1,1.3124360660529,0.046519557698865,0.000584538944907204,1.29295143455599,1.25252082419991,1.009450046276,0.00160748209849481,0.0210434020166594
"1046_S330_L001_R",0.487683550963792,0.51872578562204,0.675898024585067,0.683598794662075,0.000191323480174104,0.592050509398766,0.926627445353231,1,0.683311809441814,0.743004735256134,0.476299803893433,1.34796957956665,0.678528722437461,0.580140622757928,0.260343425646913,0.471947194719472
"1047_S331_L001_R",0.504202976787229,0,0.000154237680265289,7.71188401326444e-05,0,1.23019973779594,0.902136191871674,1,1.40525950489705,0.0513611475283412,0.97609315955888,1.41705868743734,1.36955348191563,0.000154237680265289,0,0.00393306084676486
"1048_S332_L001_R",0.464390516558759,0.520471377334762,1.30690763426336,1.26577856444175,9.31575760398714e-05,0.000232893940099679,0.875867529926871,1,0.739810890120639,0.725930411290698,0.000419209092179422,1.31771391308398,0.667613768689739,1.09846755787414,0.255298337137268,0.468209977176394
"1049_S333_L001_R",0.511856440931425,0,0.694509720145268,0.698497472050132,0,0.65014598020366,0.91618600014242,1,1.4700562557858,0.0643024994659261,0.525243893754896,1.37556077761162,1.3520615253151,0.588407035533718,0.00156661681976786,0.0255643381043936
"1050_S334_L001_R",0.459713449391465,0,1.28988856365224,1.23386227083654,0,0.00010270631130283,0.838032147075438,1,1.36445334565809,0.0692754069737585,0,1.30498639141375,1.30796487444153,1.02490628049094,0.00215683253735942,0.0356904431777333
"1051_S335_L001_R",0.517630360077693,0,1.37733452861198,1.32862692365158,0,0.000224114746750336,0.887793216793665,1,1.47639324667563,0.0676079486030181,0.000149409831166891,1.39683251157926,1.39855072463768,1.10451217690124,0.00126998356491857,0.0379500971163903
"1052_S336_L001_R",0.529740147537715,0.000132916860503755,0.00053166744201502,0.700073104273277,0.695022263574134,1.17438692098093,0.826144746461089,1,1.25819100152854,0.05203695088722,0.919784674685984,1.32531401608294,1.22914866750847,0.420083737622117,0.00458563168737954,0.393101614939855
"1053_S337_L001_R",0.496422620797805,0,1.34068411251593,1.23777320395962,0,9.80103891012447e-05,0.893952758992453,1,1.44624130157797,0.088111339802019,0.000980103891012447,1.47868274037048,1.30285210232285,1.12192492404195,0.00813486229540331,0.042046456924434
"1054_S338_L001_R",0.483001312179411,5.96445186687343e-05,0.706847190743171,1.32309435762853,0.673983060956698,0.618871525706787,0.899439341524514,1,1.3643683645473,0.0708576881784564,0.505129428605511,1.38613861386139,1.25909578909698,1.00906596683765,0.00620302994154837,0.394727424549684
"1055_S339_L001_R",0.52319587628866,0.562211162460007,1.34616068254533,1.25044436544614,0,0.000710984713828653,0.946676146462851,1,0.733825097760398,0.84651617490224,0,1.48658016352648,0.71240668325631,1.19161038037682,0.301813011020263,0.516174902239602
"1056_S340_L001_R",0.51128551438827,0.000121676704994829,0.675853257893776,1.27845713938067,0.687108353105798,0.628155989535803,0.897426537689359,1,1.30875463892438,0.0669830260996532,0.515179168948105,1.35164567743506,1.26501186347874,0.979436636855874,0.00316359432986555,0.400377197785484
"1057_S341_L001_R",0.47960163186945,0.513498920086393,1.27555795536357,1.23290136789057,0.000599952003839693,0.000959923206143509,0.8757499400048,1,0.701103911687065,0.735541156707463,0.000659947204223662,1.31677465802736,0.655747540196784,1.06317494600432,0.280477561795056,0.458723302135829
"1058_S342_L001_R",0.514314584035029,0.00050522061300101,1.32586729538565,1.28022903334456,0.000168406871000337,0.00050522061300101,0.92505894240485,1,1.40872347591782,0.0716571236106433,0.00050522061300101,1.35575951498821,1.34127652408218,1.1017177500842,0,0.0267766924890536
"1059_S343_L001_R",0.723892837616184,1.38358197297508,0.708349605561197,0.654924627040537,0,0.753885808013747,1.19667265484652,1,0.000859173631180192,1.93275013668671,0.921658986175115,1.36264937905178,7.81066937436538e-05,0.588690150745919,0.537764586425057,1.19925017574006
"1060_S344_L001_R",0.48038752362949,0.000354442344045369,0.000945179584120983,0.000118147448015123,0.000472589792060492,1.17001417769376,0.965205576559546,1,1.42840264650284,0.0415879017013233,0.917178638941399,1.35881379962193,1.32461011342155,0.000295368620037807,0.000708884688090737,0.00354442344045369
"1061_S345_L001_R",0.496309261091241,0.000304390837835781,1.35058214747736,1.32136062704513,0,7.60977094589453e-05,0.889734418993988,1,1.35933338406514,0.0702381858306065,0.000684879385130508,1.32448063313294,1.29069325013317,1.13507343428963,0.000913172513507343,0.0254927326687467
"1062_S346_L001_R",0.476413822847593,0.502506873685913,1.25710280877675,1.24907003072942,0.000161733786187935,0.00021564504825058,0.802145668230093,1,0.690765000808669,0.754973313925279,0.000161733786187935,1.36476359911586,0.646773410965551,1.01164483260553,0.26804679497547,0.447571297644078
"1063_S347_L001_R",0.485980200367538,0.945462090224672,0.683739403639813,1.31436362558539,0.676803604244472,0.635840891576264,0.879838757484143,1,0.00225265279506788,1.31092536605608,0.502045171616575,1.35763827138538,0,0.983460786057265,0.503052937340684,1.14938644851503
"1064_S348_L001_R",0.247041514744451,0.528689311072731,0.688351563999232,0.67818077144502,6.39672487686305e-05,0.620674214802021,0.482313055715474,1,1.29885498624704,0.0381244802661038,0.499584212883004,1.39256700569309,1.17559009786989,0.574361926693533,0.282031599820892,0.39608520437536
"1065_S349_L001_R",0.273142774230992,0.531340684852002,0.700232153221126,0.66874637260592,7.25478816018572e-05,0.561157864190366,0.452698781195589,1,0.734402205455601,0.0425130586186883,0.450957632037145,1.37173534532792,0.746445153801509,0.567251886244922,0.287289611143355,0.428612884503772
"1066_S350_L001_R",0.472245270494524,0.00128609359442416,0.642963823431796,0.624875539329572,0,0.571855293727182,0.840690341851975,1,1.19274809160305,0.0430219050779954,0.459425821440425,1.20266345834716,1.17499170262197,0.549742781281115,0.00157650182542317,0.012363093262529
"1067_S351_L001_R",0.494376212023271,0.000387847446670976,1.29747899159664,1.23148028442146,0.000258564964447317,0.000258564964447317,0.810795087265676,1,1.29353587588882,0.0646412411118294,0.000711053652230123,1.26586942469295,1.19644473173885,1.03413057530705,0.00633484162895928,0.0332902391725921
"1068_S352_L001_R",0.473861021629084,0.000138057984353428,0.653842613897837,0.648412333179936,4.60193281178095e-05,0.576530142659917,0.802254947077773,1,1.22452830188679,0.0338702254947078,0.463644730786931,1.17901518637828,1.13331799355729,0.551449608835711,0.000184077312471238,0.00957202024850437
"1069_S353_L001_R",0.481117659899585,0.492468893254748,0.687731936258459,1.3239831186786,0.645164811176599,0.602852361202067,0.903878338063014,1,0.669540857163647,0.710579931601543,0.492723568362075,1.28614567416139,0.613294040602488,0.895328530888452,0.255038928909263,0.792403405370007
"1070_S354_L001_R",0.490740078655703,7.15051841258491e-05,1.27071862710046,1.27679656775116,0,0.000715051841258491,0.854200929567394,1,1.22788702180908,0.0414015016088666,0.000893814801573114,1.24215230604219,1.0538076510547,0.987665355738291,0.0115123346442617,0.0149803360743654
"1071_S355_L001_R",0.480500834724541,0.000400667779632721,0.669081803005008,1.32340567612688,0.660567612687813,0.615525876460768,0.836761268781302,1,1.2967612687813,0.033355592654424,0.498196994991653,1.27312186978297,1.13803005008347,0.94991652754591,0.00267111853088481,0.389549248747913
"1072_S356_L001_R",0.481127220994642,0.00015134546114962,0.000817265490207949,0.000121076368919696,0.000272421830069316,1.07303931955081,0.815419075581923,1,1.16732754184702,0.0271816448224718,0.868844023367739,1.23628053394679,1.09825347337833,0.000181614553379544,0.000908072766897721,0.00260314193177347
"1073_S357_L001_R",0.266849315068493,0.490719178082192,0.664315068493151,0.677260273972603,0.000102739726027397,0.598219178082192,0.454109589041096,1,1.18407534246575,0.0203082191780822,0.466061643835616,1.29678082191781,1.09948630136986,0.519828767123288,0.239417808219178,0.380719178082192
"1074_S358_L001_R",0.450251104482121,0.00049088094249141,1.16807008269456,1.2116452063588,7.55201449986784e-05,0.000679681304988106,0.793112562776121,1,1.11260053619303,0.0355322282218782,0.00045312086999207,1.20718951780387,1.10334931843069,0.967262017143073,0.00434240833742401,0.0175206736396934
"1075_S359_L001_R",0.479190468418476,0.953266960448289,1.22963930145259,1.24672215875088,0.00038082802894293,0.000108808008269409,0.853163592840433,1,0.00076165605788586,1.28893966595941,0.000924868070289973,1.2806158533268,0.000326424024808226,1.04564495946902,0.473586855992601,0.809205157499592
"1076_S360_L001_R",0.480224995605555,0,1.23999531259155,1.23671412667721,0.00035155563367903,0.000292963028065858,0.903322200738267,1,1.21814027069784,0.0434171207593602,0,1.31429073650905,1.19698834007148,0.986465108103357,0.00152340774594246,0.0197457080916388
"1077_S361_L001_R",0.520274324903558,0.589712816116588,1.30244320617231,1.26378054007715,0.000171453064723532,0.000600085726532362,0.946335190741534,1,0.762451778825546,0.822203171881697,0.00102871838834119,1.48838405486498,0.716588084012002,1.05255036433776,0.267723960565795,0.508186883840549
"1078_S362_L001_R",0.693455606502709,0.5411421425594,1.33047102959566,1.24451854939558,0.000250104210087536,0.000166736140058358,1.25760733639016,1,0.695289704043351,1.39641517298875,0,1.3879949979158,0.651854939558149,1.13130471029596,0.265193830762818,0.530804501875782
"1079_S363_L001_R",0.696561527006904,0.970962501692162,0.71991336131041,0.683701096520915,6.76864762420468e-05,0.765466359821308,1.24164072018411,1,0.716461351022066,1.37288479761744,0.889941789630432,1.39122783267903,0.639637200487343,0.598686882360904,0.277040747258698,0.826790307296602
"1080_S364_L001_R",0.465704135543815,9.10912734560029e-05,1.27933139005283,1.2565130260521,0.000227728183640007,0.000136636910184004,0.920386226999453,1,1.26120422663509,0.0434960830752414,0.000865367097832028,1.31795408999818,1.22044088176353,1.05802514119147,0.00182182546912006,0.0175806157770086
"1081_S365_L001_R",0.459054859449059,9.38570557041626e-05,1.24046177671406,1.21671594162091,0.000422356750668732,0.000938570557041626,0.883382608287578,1,1.33596133089305,0.0358533952789901,0.000187714111408325,1.30362757520297,1.23239006992351,1.03313154066357,0.00244028344830823,0.0163780562203764
"1082_S366_L001_R",0.474901166074217,0.487591774359656,0.663399887046942,0.646490149828909,6.64429753164347e-05,0.58722301584665,0.862828477459221,1,0.578386100129564,0.769376432676655,0.472243447061559,1.25304807149264,0.617554234078602,0.530281386000465,0.266403109531245,0.431680010630876
"1084_S368_L001_R",0.488323558936968,0.000132086437364611,1.27825328895229,1.26847889258731,0.000132086437364611,0.000475511174512601,0.947508849791303,1,1.27090928303482,0.0450414751413325,0.000871770486606435,1.34989697257886,1.24399006709991,1.04876631267501,0.00179637554815872,0.0144766735351614
"1085_S369_L001_R",0.472070135366632,0,1.22464814752612,1.23600147794834,3.3589734976991e-05,6.71794699539821e-05,0.87229182761748,1,1.30905915152329,0.0491753720063149,0.000705384434516812,1.26199993282053,1.18863995163078,0.957005139229452,0.00685230593530617,0.0182728158274831
"1086_S370_L001_R",0.69047032750554,0.000393991627677912,0.65668554543216,1.30696872691455,0.661856685545432,0.591282935237626,1.25131740950505,1,1.2829352376262,0.708396946564885,0.491898547155873,1.32356562423049,1.34050726422064,0.94902733316917,0.00305343511450382,0.429352376262004
"1087_S371_L001_R",0.463675314280333,0.00018833278402938,1.26230048495692,1.21879561184613,9.416639201469e-05,0.00037666556805876,0.900277790856443,1,1.33881067846885,0.0398323838222139,0.000612081548095485,1.23941805169735,1.21700645039785,1.03564197937756,0.00084749752813221,0.0169028673666368
"1089_S372_L001_R",0.467223650385604,0.472793487574979,0.656740931162525,0.658276206798058,0,0.563517566409597,0.858004855755498,1,0.695087117966295,0.690124250214225,0.428306198229077,1.17630676949443,0.597972007997715,0.513674664381605,0.234147386461011,0.448264781491003
"1091_S373_L001_R",0.469120553359684,0.000197628458498024,0.636363636363636,0.627915019762846,0.000395256916996047,0.585573122529644,0.884782608695652,1,1.28473320158103,0.0425889328063241,0.499505928853755,1.30350790513834,1.18448616600791,0.515217391304348,0.00449604743083004,0.0129940711462451
"1092_S374_L001_R",0.475654704170708,0.535919818946007,0.659812479793081,0.64978984804397,0,0.603103782735208,0.852311671516327,1,0.71044293566117,0.739993533785968,0.482638215324927,1.33268671193016,0.648496605237633,0.558163595215002,0.273650177820886,0.473908826382153
"1093_S375_L001_R",0.458438971387179,9.05469032959073e-05,1.2688790293372,1.27820536037668,0.000407461064831583,0.000135820354943861,0.871332850416516,1,1.27906555595799,0.0401122781600869,0.000543281419775444,1.27055414704817,1.12015574067367,1.00076964867802,0.00615718942412169,0.0179282868525896
"1094_S376_L001_R",0.481154025127967,0.000148060408646728,0.652100342654089,0.658763061043191,0.000105757434747663,0.602627014679132,0.821291086763399,1,1.18325648293075,0.0349422564406278,0.463640593933754,1.24787427556157,1.14429544396971,0.552751808452134,0.000148060408646728,0.00882017005795507
"1095_S377_L001_R",0.476872930463576,0.50325951986755,1.21171357615894,1.22506208609272,0,0.000413907284768212,0.891814983443709,1,0.651386589403974,0.70286630794702,0.000724337748344371,1.29102855960265,0.658267798013245,0.991152731788079,0.24974130794702,0.451986754966887
"1096_S378_L001_R",0.510160814933554,0.000413671854801179,0.000827343709602358,0.70872330523812,0.685971353224055,1.12275712291225,0.902942241067273,1,1.31671751383215,0.0356791974766017,0.881741558508713,1.36878845855525,1.32374993536377,0.437147732561146,0.00170639640105486,0.394229277625524
"1097_S379_L001_R",0.483945051673542,0.613235231574023,0.0273040445710883,0.675626249308893,0.000297707651086633,0.618806617615787,0.845957555394888,1,1.21294602985582,0.0325777229617658,0.766001786245907,1.28792582826522,1.16399438608429,0.340960319823077,0.0144600859099222,0.380342789095394
"1098_S380_L001_R",0.456696389158647,0.512492275094906,1.25840911097378,1.27491833671758,0.000132426944468968,0.000220711574114947,0.870177452105588,1,0.653791824843295,0.708263441334864,0.000750419351990818,1.30263971042641,0.567581883993997,1.02732409287543,0.254966010417586,0.45938907036285
"1099_S381_L001_R",0.490870081256277,0.539167351410572,0.692002191180498,0.676846526065918,0.506893088651511,0.610745914361362,0.828220578836848,1,0.000639094312060623,1.26316990778782,0.4914178763809,1.28923582580115,0.000136948781155848,0.577467360540491,0.48352049666758,0.800693873824523
